,time,values,above_3,below_3
8001,2021-10-18 07:30:00+00:00,1.333,0,1
8002,2021-10-18 08:00:00+00:00,0.333,0,1
8003,2021-10-18 08:30:00+00:00,1.0,0,1
8004,2021-10-18 09:00:00+00:00,1.0,0,1
8005,2021-10-18 09:30:00+00:00,1.667,0,1
8006,2021-10-18 10:00:00+00:00,1.333,0,1
8007,2021-10-18 10:30:00+00:00,0.667,0,1
8008,2021-10-18 11:00:00+00:00,1.667,0,1
8009,2021-10-18 11:30:00+00:00,1.0,0,1
8010,2021-10-18 12:00:00+00:00,2.333,0,1
8011,2021-10-18 12:30:00+00:00,1.667,0,1
8012,2021-10-18 13:00:00+00:00,0.667,0,1
8013,2021-10-18 13:30:00+00:00,3.0,0,0
8014,2021-10-18 14:00:00+00:00,1.0,0,1
8015,2021-10-18 14:30:00+00:00,1.333,0,1
8016,2021-10-18 15:00:00+00:00,0.667,0,1
8017,2021-10-18 15:30:00+00:00,0.667,0,1
8018,2021-10-18 16:00:00+00:00,1.333,0,1
8019,2021-10-18 16:30:00+00:00,2.0,0,1
8020,2021-10-18 17:00:00+00:00,1.667,0,1
8021,2021-10-18 17:30:00+00:00,1.667,0,1
8022,2021-10-18 18:00:00+00:00,3.0,0,0
8023,2021-10-18 18:30:00+00:00,3.0,0,0
8024,2021-10-18 19:00:00+00:00,2.667,0,1
8025,2021-10-18 19:30:00+00:00,3.0,0,0
8026,2021-10-18 20:00:00+00:00,2.667,0,1
8027,2021-10-18 20:30:00+00:00,2.667,0,1
8028,2021-10-18 21:00:00+00:00,2.667,0,1
8029,2021-10-18 21:30:00+00:00,2.667,0,1
8030,2021-11-03 06:00:00+00:00,1.0,0,1
8031,2021-11-03 06:30:00+00:00,0.667,0,1
8032,2021-11-03 07:00:00+00:00,2.0,0,1
8033,2021-11-03 07:30:00+00:00,1.333,0,1
8034,2021-11-03 08:00:00+00:00,2.0,0,1
8035,2021-11-03 08:30:00+00:00,1.667,0,1
8036,2021-11-03 09:00:00+00:00,0.667,0,1
8037,2021-11-03 09:30:00+00:00,0.667,0,1
8038,2021-11-03 10:00:00+00:00,0.667,0,1
8039,2021-11-03 10:30:00+00:00,0.667,0,1
8040,2021-11-03 11:00:00+00:00,0.667,0,1
8041,2021-11-03 11:30:00+00:00,1.0,0,1
8042,2021-11-03 12:00:00+00:00,1.0,0,1
8043,2021-11-03 12:30:00+00:00,1.0,0,1
8044,2021-11-03 13:00:00+00:00,2.0,0,1
8045,2021-11-03 13:30:00+00:00,1.333,0,1
8046,2021-11-03 14:00:00+00:00,0.667,0,1
8047,2021-11-03 14:30:00+00:00,1.333,0,1
8048,2021-11-03 15:00:00+00:00,1.0,0,1
8049,2021-11-03 15:30:00+00:00,0.333,0,1
8050,2021-11-03 16:00:00+00:00,0.333,0,1
8051,2021-11-03 16:30:00+00:00,0.667,0,1
8052,2021-11-03 17:00:00+00:00,1.0,0,1
8053,2021-11-03 17:30:00+00:00,1.0,0,1
8054,2021-11-03 18:00:00+00:00,1.333,0,1
8055,2021-11-03 18:30:00+00:00,1.667,0,1
8056,2021-11-03 19:00:00+00:00,2.333,0,1
8057,2021-11-03 19:30:00+00:00,4.667,1,0
8058,2021-11-03 20:00:00+00:00,4.0,1,0
8059,2021-11-03 20:30:00+00:00,5.333,1,0
8060,2021-11-03 21:00:00+00:00,6.333,1,0
8061,2021-11-03 21:30:00+00:00,7.667,1,0
8062,2021-11-03 22:00:00+00:00,7.333,1,0
8063,2021-11-03 22:30:00+00:00,6.333,1,0
8064,2021-11-03 23:00:00+00:00,4.667,1,0
8065,2021-11-03 23:30:00+00:00,4.333,1,0
8066,2021-11-04 00:00:00+00:00,4.0,1,0
8067,2021-11-04 00:30:00+00:00,5.667,1,0
8068,2021-11-04 01:00:00+00:00,6.667,1,0
8069,2021-11-04 01:30:00+00:00,7.0,1,0
8070,2021-11-04 02:00:00+00:00,6.0,1,0
8071,2021-11-04 02:30:00+00:00,5.0,1,0
8072,2021-11-04 03:00:00+00:00,5.667,1,0
8073,2021-11-04 03:30:00+00:00,5.333,1,0
8074,2021-11-04 04:00:00+00:00,5.333,1,0
8075,2021-11-04 04:30:00+00:00,5.333,1,0
8076,2021-11-04 05:00:00+00:00,5.667,1,0
8077,2021-11-04 05:30:00+00:00,6.333,1,0
8078,2021-11-04 06:00:00+00:00,6.333,1,0
8079,2021-11-04 06:30:00+00:00,6.667,1,0
8080,2021-11-04 07:00:00+00:00,7.0,1,0
8081,2021-11-04 07:30:00+00:00,7.667,1,0
8082,2021-11-04 08:00:00+00:00,6.667,1,0
8083,2021-11-04 08:30:00+00:00,7.0,1,0
8084,2021-11-04 09:00:00+00:00,8.333,1,0
8085,2021-11-04 09:30:00+00:00,6.333,1,0
8086,2021-11-04 10:00:00+00:00,7.0,1,0
8087,2021-11-04 10:30:00+00:00,6.0,1,0
8088,2021-11-04 11:00:00+00:00,6.333,1,0
8089,2021-11-04 11:30:00+00:00,6.667,1,0
8090,2021-11-04 12:00:00+00:00,5.333,1,0
8091,2021-11-04 12:30:00+00:00,5.333,1,0
8092,2021-11-04 13:00:00+00:00,5.333,1,0
8093,2021-11-04 13:30:00+00:00,4.667,1,0
8094,2021-11-04 14:00:00+00:00,5.333,1,0
8095,2021-11-04 14:30:00+00:00,4.667,1,0
8096,2021-11-04 15:00:00+00:00,4.0,1,0
8097,2021-11-04 15:30:00+00:00,4.0,1,0
8098,2021-11-04 16:00:00+00:00,3.333,1,0
8099,2021-11-04 16:30:00+00:00,3.0,0,0
8100,2021-11-04 17:00:00+00:00,3.667,1,0
8101,2021-11-04 17:30:00+00:00,2.333,0,1
8102,2021-11-04 18:00:00+00:00,3.0,0,0
8103,2021-11-04 18:30:00+00:00,2.667,0,1
8104,2021-11-04 19:00:00+00:00,1.0,0,1
8105,2021-11-04 19:30:00+00:00,1.0,0,1
8106,2021-11-04 20:00:00+00:00,0.667,0,1
8107,2021-11-04 20:30:00+00:00,2.667,0,1
8108,2021-11-04 21:00:00+00:00,1.0,0,1
8109,2021-11-04 21:30:00+00:00,2.0,0,1
8110,2021-11-04 22:00:00+00:00,2.667,0,1
8111,2021-11-04 22:30:00+00:00,3.333,1,0
8112,2021-11-04 23:00:00+00:00,3.0,0,0
8113,2021-11-04 23:30:00+00:00,2.667,0,1
8114,2021-11-05 00:00:00+00:00,2.333,0,1
8115,2021-11-05 00:30:00+00:00,1.667,0,1
8116,2021-11-05 01:00:00+00:00,1.333,0,1
8117,2021-11-05 01:30:00+00:00,1.333,0,1
8118,2021-11-05 02:00:00+00:00,1.667,0,1
8119,2021-11-05 02:30:00+00:00,1.0,0,1
8120,2021-11-05 03:00:00+00:00,1.333,0,1
8121,2021-11-05 03:30:00+00:00,1.0,0,1
8122,2021-11-05 04:00:00+00:00,2.0,0,1
8123,2021-11-05 04:30:00+00:00,3.667,1,0
8124,2021-11-05 05:00:00+00:00,4.0,1,0
8125,2021-11-05 05:30:00+00:00,3.0,0,0
8126,2021-11-05 16:00:00+00:00,3.333,1,0
8127,2021-11-05 16:30:00+00:00,4.667,1,0
8128,2021-11-05 17:00:00+00:00,4.0,1,0
8129,2021-11-05 17:30:00+00:00,2.333,0,1
8130,2021-11-05 18:00:00+00:00,3.0,0,0
8131,2021-11-05 18:30:00+00:00,4.333,1,0
8132,2021-11-05 19:00:00+00:00,3.333,1,0
8133,2021-11-05 19:30:00+00:00,3.333,1,0
8134,2021-11-05 20:00:00+00:00,3.667,1,0
8135,2021-11-05 20:30:00+00:00,3.333,1,0
8136,2021-11-05 21:00:00+00:00,3.667,1,0
8137,2021-11-05 21:30:00+00:00,3.667,1,0
8138,2021-11-05 22:00:00+00:00,2.667,0,1
8139,2021-11-05 22:30:00+00:00,2.0,0,1
8140,2021-11-05 23:00:00+00:00,2.667,0,1
8141,2021-11-05 23:30:00+00:00,3.0,0,0
8142,2021-11-06 00:00:00+00:00,5.0,1,0
8143,2021-11-06 00:30:00+00:00,4.333,1,0
8144,2021-11-06 01:00:00+00:00,3.333,1,0
8145,2021-11-06 01:30:00+00:00,3.333,1,0
8146,2021-11-06 02:00:00+00:00,3.0,0,0
8147,2021-11-06 02:30:00+00:00,2.667,0,1
8148,2021-11-06 03:00:00+00:00,3.0,0,0
8149,2021-11-06 03:30:00+00:00,3.333,1,0
8150,2021-11-06 04:00:00+00:00,3.667,1,0
8151,2021-11-06 04:30:00+00:00,3.333,1,0
8152,2021-11-06 05:00:00+00:00,2.333,0,1
8153,2021-11-06 05:30:00+00:00,2.667,0,1
8154,2021-11-06 06:00:00+00:00,3.0,0,0
8155,2021-11-06 06:30:00+00:00,3.0,0,0
8156,2021-11-06 07:00:00+00:00,2.0,0,1
8157,2021-11-06 07:30:00+00:00,3.0,0,0
8158,2021-11-06 08:00:00+00:00,3.667,1,0
8159,2021-11-06 08:30:00+00:00,3.667,1,0
8160,2021-11-06 09:00:00+00:00,3.0,0,0
8161,2021-11-06 09:30:00+00:00,3.333,1,0
8162,2021-11-06 10:00:00+00:00,3.333,1,0
8163,2021-11-06 10:30:00+00:00,3.0,0,0
8164,2021-11-06 11:00:00+00:00,3.667,1,0
8165,2021-11-06 11:30:00+00:00,3.333,1,0
8166,2021-11-06 12:00:00+00:00,1.0,0,1
8167,2021-11-06 12:30:00+00:00,1.0,0,1
8168,2021-11-06 13:00:00+00:00,0.333,0,1
8169,2021-11-06 13:30:00+00:00,1.0,0,1
8170,2021-11-06 14:00:00+00:00,1.0,0,1
8171,2021-11-06 14:30:00+00:00,2.0,0,1
8172,2021-11-06 15:00:00+00:00,3.0,0,0
8173,2021-11-06 15:30:00+00:00,3.333,1,0
8174,2021-11-06 16:00:00+00:00,3.333,1,0
8175,2021-11-06 16:30:00+00:00,3.0,0,0
8176,2021-11-06 17:00:00+00:00,3.0,0,0
8177,2021-11-06 17:30:00+00:00,4.333,1,0
8178,2021-11-06 18:00:00+00:00,3.667,1,0
8179,2021-11-06 18:30:00+00:00,3.333,1,0
8180,2021-11-06 19:00:00+00:00,3.0,0,0
8181,2021-11-06 19:30:00+00:00,2.667,0,1
8182,2021-11-06 20:00:00+00:00,2.667,0,1
8183,2021-11-06 20:30:00+00:00,3.333,1,0
8184,2021-11-06 21:00:00+00:00,4.0,1,0
8185,2021-11-06 21:30:00+00:00,3.667,1,0
8186,2021-11-06 22:00:00+00:00,3.333,1,0
8187,2021-11-06 22:30:00+00:00,3.0,0,0
8188,2021-11-06 23:00:00+00:00,3.0,0,0
8189,2021-11-06 23:30:00+00:00,3.0,0,0
8190,2021-11-07 00:00:00+00:00,3.0,0,0
8191,2021-11-07 00:30:00+00:00,4.333,1,0
8192,2021-11-07 01:00:00+00:00,3.667,1,0
8193,2021-11-07 01:30:00+00:00,4.0,1,0
8194,2021-11-07 02:00:00+00:00,4.667,1,0
8195,2021-11-07 02:30:00+00:00,2.333,0,1
8196,2021-11-07 03:00:00+00:00,1.667,0,1
8197,2021-11-07 03:30:00+00:00,1.0,0,1
8198,2021-11-07 04:00:00+00:00,2.0,0,1
8199,2021-11-07 04:30:00+00:00,1.333,0,1
8200,2021-11-07 05:00:00+00:00,0.667,0,1
8201,2021-11-07 05:30:00+00:00,0.333,0,1
8202,2021-11-07 06:00:00+00:00,0.0,0,1
8203,2021-11-07 06:30:00+00:00,0.667,0,1
8204,2021-11-07 07:00:00+00:00,0.667,0,1
8205,2021-11-07 07:30:00+00:00,0.667,0,1
8206,2021-11-07 08:00:00+00:00,0.333,0,1
8207,2021-11-07 08:30:00+00:00,0.333,0,1
8208,2021-11-07 09:00:00+00:00,0.333,0,1
8209,2021-11-07 09:30:00+00:00,0.333,0,1
8210,2021-11-07 10:00:00+00:00,0.667,0,1
8211,2021-11-07 10:30:00+00:00,0.333,0,1
8212,2021-11-07 11:00:00+00:00,1.667,0,1
8213,2021-11-07 11:30:00+00:00,0.667,0,1
8214,2021-11-07 12:00:00+00:00,1.0,0,1
8215,2021-11-07 12:30:00+00:00,0.333,0,1
8216,2021-11-07 13:00:00+00:00,0.333,0,1
8217,2021-11-07 13:30:00+00:00,0.333,0,1
8218,2021-11-07 14:00:00+00:00,0.0,0,1
8219,2021-11-07 14:30:00+00:00,0.667,0,1
8220,2021-11-07 15:00:00+00:00,1.0,0,1
8221,2021-11-07 15:30:00+00:00,0.667,0,1
8222,2021-11-30 00:00:00+00:00,0.333,0,1
8223,2021-11-30 00:30:00+00:00,0.333,0,1
8224,2021-11-30 01:00:00+00:00,1.0,0,1
8225,2021-11-30 01:30:00+00:00,0.333,0,1
8226,2021-11-30 02:00:00+00:00,0.0,0,1
8227,2021-11-30 02:30:00+00:00,0.333,0,1
8228,2021-11-30 03:00:00+00:00,0.0,0,1
8229,2021-11-30 03:30:00+00:00,0.0,0,1
8230,2021-11-30 04:00:00+00:00,0.0,0,1
8231,2021-11-30 04:30:00+00:00,0.667,0,1
8232,2021-11-30 05:00:00+00:00,0.0,0,1
8233,2021-11-30 05:30:00+00:00,0.0,0,1
8234,2021-11-30 06:00:00+00:00,0.333,0,1
8235,2021-11-30 06:30:00+00:00,0.333,0,1
8236,2021-11-30 07:00:00+00:00,1.0,0,1
8237,2021-11-30 07:30:00+00:00,1.667,0,1
8238,2021-11-30 08:00:00+00:00,1.333,0,1
8239,2021-11-30 08:30:00+00:00,1.0,0,1
8240,2021-11-30 09:00:00+00:00,0.667,0,1
8241,2021-11-30 09:30:00+00:00,0.333,0,1
8242,2021-11-30 10:00:00+00:00,0.0,0,1
8243,2021-11-30 10:30:00+00:00,0.0,0,1
8244,2021-11-30 11:00:00+00:00,0.0,0,1
8245,2021-11-30 11:30:00+00:00,0.0,0,1
8246,2021-11-30 12:00:00+00:00,0.0,0,1
8247,2021-11-30 12:30:00+00:00,0.0,0,1
8248,2021-11-30 13:00:00+00:00,0.333,0,1
8249,2021-11-30 13:30:00+00:00,0.0,0,1
8250,2021-11-30 14:00:00+00:00,0.667,0,1
8251,2021-11-30 14:30:00+00:00,0.667,0,1
8252,2021-11-30 15:00:00+00:00,0.667,0,1
8253,2021-11-30 15:30:00+00:00,1.333,0,1
8254,2021-11-30 16:00:00+00:00,1.333,0,1
8255,2021-11-30 16:30:00+00:00,2.333,0,1
8256,2021-11-30 17:00:00+00:00,1.0,0,1
8257,2021-11-30 17:30:00+00:00,1.333,0,1
8258,2021-11-30 18:00:00+00:00,1.0,0,1
8259,2021-11-30 18:30:00+00:00,2.0,0,1
8260,2021-11-30 19:00:00+00:00,2.333,0,1
8261,2021-11-30 19:30:00+00:00,2.667,0,1
8262,2021-11-30 20:00:00+00:00,2.667,0,1
8263,2021-11-30 20:30:00+00:00,3.333,1,0
8264,2021-11-30 21:00:00+00:00,4.0,1,0
8265,2021-11-30 21:30:00+00:00,5.333,1,0
8266,2021-11-30 22:00:00+00:00,5.333,1,0
8267,2021-11-30 22:30:00+00:00,5.0,1,0
8268,2021-11-30 23:00:00+00:00,5.333,1,0
8269,2021-11-30 23:30:00+00:00,5.333,1,0
8270,2021-12-01 00:00:00+00:00,4.667,1,0
8271,2021-12-01 00:30:00+00:00,3.0,0,0
8272,2021-12-01 01:00:00+00:00,3.0,0,0
8273,2021-12-01 01:30:00+00:00,2.667,0,1
8274,2021-12-01 02:00:00+00:00,3.333,1,0
8275,2021-12-01 02:30:00+00:00,3.667,1,0
